snapshot_id,webcam_id,is_sunset,rating,day,p_sunset,quality,shown,tile,url
73941,3914190,1,3,2026-02-24,0.9977,0.3556,1,0.3556,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1771926230165.jpg
73978,13675847,0,,2026-02-24,0.0065,0.4731,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13675847/1771935409847.jpg
74005,7687669,0,,2026-02-24,0.0,0.4091,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7687669/1771945069181.jpg
74096,15293,1,5,2026-02-24,0.8797,0.6333,1,0.6333,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1771966008651.jpg
74267,8695193,0,,2026-02-25,0.0006,0.4805,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8695193/1772009749176.jpg
74282,3914190,1,2,2026-02-25,0.9991,0.3958,1,0.3958,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772012629233.jpg
74347,548,0,,2026-02-25,0.0,0.4396,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1772031950322.jpg
74376,13471472,1,1,2026-02-25,0.0117,0.2363,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13471472/1772038189148.jpg
74439,15293,1,4,2026-02-25,0.676,0.5042,1,0.5042,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1772052468651.jpg
74521,13476704,0,,2026-02-26,0.152,0.7898,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13476704/1772072989125.jpg
74564,13476704,0,,2026-02-26,0.0005,0.636,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13476704/1772084269467.jpg
74664,11459,0,,2026-02-26,0.0041,0.1099,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11459/1772107250415.jpg
74691,160,0,,2026-02-26,0.0465,0.3103,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772117029306.jpg
74758,400,0,,2026-02-26,0.0,-0.0424,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/400/1772133171062.jpg
74760,3236,0,,2026-02-26,0.0084,0.1308,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772133172569.jpg
74769,3236,0,,2026-02-26,0.0084,0.1308,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772135028804.jpg
74787,3967,0,,2026-02-26,0.0003,0.1665,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3967/1772140488856.jpg
74811,160,0,,2026-02-26,0.7175,0.3485,1,0.3485,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772146849544.jpg
74819,160,0,,2026-02-26,0.6992,0.3129,1,0.3129,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772148709614.jpg
74870,160,0,,2026-02-27,0.3486,0.1299,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772159930747.jpg
75191,15293,0,,2026-02-28,0.0015,0.4606,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1772238709677.jpg
75277,13476704,0,,2026-02-28,0.0006,0.4247,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13476704/1772260428736.jpg
75320,4738,0,,2026-02-28,0.0645,0.6546,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1772269249823.jpg
75336,11119844,0,,2026-02-28,0.0007,0.2138,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11119844/1772271829772.jpg
75388,11181337,0,,2026-02-28,0.0001,0.2254,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11181337/1772287609543.jpg
75402,160,0,,2026-02-28,0.0905,0.2712,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772290969784.jpg
75433,160,0,,2026-02-28,0.3459,0.2587,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772300809601.jpg
75471,3236,0,,2026-02-28,0.0112,0.258,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772306448991.jpg
75536,7084,0,,2026-02-28,0.0042,0.5127,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7084/1772322889375.jpg
75606,400,0,,2026-03-01,0.0001,0.149,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/400/1772338068771.jpg
75665,8695193,1,1,2026-03-01,0.0002,0.4163,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8695193/1772353188876.jpg
75702,4301906,0,,2026-03-01,0.3176,0.5582,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4301906/1772359969202.jpg
75728,548,0,,2026-03-01,0.0,0.4734,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1772366809981.jpg
75846,3236,0,,2026-03-01,0.0,0.0259,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772394949543.jpg
75863,3967,0,,2026-03-01,0.0001,0.0452,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3967/1772401369924.jpg
75906,5006,0,,2026-03-02,0.0,0.1624,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1772411390076.jpg
75955,300,0,,2026-03-02,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772422909916.jpg
76030,544,0,,2026-03-02,0.0,0.3251,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772441869426.jpg
76035,11119844,0,,2026-03-02,0.0002,0.1088,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11119844/1772442649155.jpg
76043,4738,1,1,2026-03-02,0.1395,0.3963,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1772443909728.jpg
76046,3914190,1,2,2026-03-02,0.999,0.3242,1,0.3242,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772444689874.jpg
76114,544,0,,2026-03-02,0.0,0.3742,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772465929096.jpg
76132,300,1,3,2026-03-02,0.9999,0.6021,1,0.6021,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772472708884.jpg
76158,160,0,,2026-03-02,0.0002,-0.0434,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772476908959.jpg
76171,548,0,,2026-03-02,0.0128,0.6255,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1772478348804.jpg
76192,3236,0,,2026-03-02,0.0,0.1733,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772481589023.jpg
76211,7661213,1,2,2026-03-02,0.9599,0.3857,1,0.3857,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7661213/1772488609195.jpg
76257,10300,0,,2026-03-03,0.0016,0.7134,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1772499353391.jpg
76300,300,0,,2026-03-03,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772509309671.jpg
76394,2610,0,,2026-03-03,0.4427,0.562,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1772531149302.jpg
76395,3914190,1,3,2026-03-03,0.9998,0.5495,1,0.5495,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772531150086.jpg
76477,300,1,3,2026-03-03,0.9996,0.5217,1,0.5217,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772555628832.jpg
76488,300,1,3,2026-03-03,0.9997,0.503,1,0.503,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772559348886.jpg
76500,10525893,0,,2026-03-03,0.2692,0.4318,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10525893/1772561270779.jpg
76566,10300,0,,2026-03-03,0.0035,0.7177,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1772574049050.jpg
76593,7084,0,,2026-03-03,0.0013,0.5701,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7084/1772580349709.jpg
76594,7661213,0,,2026-03-03,0.0,0.3922,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7661213/1772580530094.jpg
76620,12451,1,4,2026-03-04,0.9987,0.6194,1,0.6194,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12451/1772587429230.jpg
76793,544,0,,2026-03-04,0.0001,0.4236,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772627270226.jpg
76798,544,0,,2026-03-04,0.0001,0.3668,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772629129758.jpg
76833,160,0,,2026-03-04,0.0862,0.1703,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772638909292.jpg
76835,544,0,,2026-03-04,0.0,0.2808,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772639209689.jpg
76861,300,1,3,2026-03-04,0.9999,0.6021,1,0.6021,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772645089003.jpg
76962,7084,0,,2026-03-04,0.0001,0.301,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7084/1772664889445.jpg
77000,15293,0,,2026-03-05,0.0007,0.3571,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1772673710527.jpg
77039,300,0,,2026-03-05,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772682169197.jpg
77059,312,1,2,2026-03-05,0.4524,0.5559,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1772687209101.jpg
77122,4301906,0,,2026-03-05,0.011,0.3084,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4301906/1772700048888.jpg
77146,3914190,1,3,2026-03-05,0.9997,0.622,1,0.622,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772703950387.jpg
77151,3236,0,,2026-03-05,0.0,0.1178,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772705089434.jpg
77156,3914190,0,,2026-03-05,0.7791,0.3995,1,0.3995,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772705809427.jpg
77161,3236,0,,2026-03-05,0.0,0.1178,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772706949142.jpg
77178,548,0,,2026-03-05,0.0008,0.184,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1772712949204.jpg
77198,4831942,0,,2026-03-05,0.0,0.4425,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4831942/1772721589120.jpg
77202,2596631,0,,2026-03-05,0.0095,0.2626,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2596631/1772722609372.jpg
77251,404,0,,2026-03-05,0.3684,0.1,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/404/1772732689409.jpg
77429,4328025,1,3,2026-03-06,0.8802,0.618,1,0.618,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4328025/1772773460547.jpg
77459,368,0,,2026-03-06,0.0392,0.4906,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1772778408868.jpg
77465,160,0,,2026-03-06,0.0796,0.0538,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772779983938.jpg
77511,3914190,1,1,2026-03-06,0.9627,0.163,1,0.163,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772788504679.jpg
77517,4738,0,,2026-03-06,0.0023,0.3754,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1772789523594.jpg
77521,3914190,1,2,2026-03-06,0.9987,0.4269,1,0.4269,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772790363420.jpg
77531,3914190,1,3,2026-03-06,0.9994,0.3882,1,0.3882,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772792223205.jpg
77585,15099522,0,,2026-03-06,0.0005,0.2897,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15099522/1772812323172.jpg
77588,544,0,,2026-03-06,0.0001,0.2569,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772812505252.jpg
77770,312,0,,2026-03-07,0.0,0.2767,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1772854622947.jpg
77773,300,0,,2026-03-07,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772855043099.jpg
77846,2610,0,,2026-03-07,0.0004,0.0705,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1772873163032.jpg
77863,3914190,1,1,2026-03-07,0.9997,0.1726,1,0.1726,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772876763534.jpg
77874,3914190,1,3,2026-03-07,0.9995,0.3983,1,0.3983,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772878623633.jpg
77952,300,1,3,2026-03-07,0.9999,0.6021,1,0.6021,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772903642879.jpg
77967,4831942,0,,2026-03-07,0.0007,0.6403,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4831942/1772906583324.jpg
77975,418,0,,2026-03-07,0.0,0.3861,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/418/1772907843763.jpg
78113,300,0,,2026-03-08,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772941502955.jpg
78152,368,0,,2026-03-08,0.0324,0.4729,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1772951583098.jpg
78193,4792509,0,,2026-03-08,0.0035,0.1692,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4792509/1772960763922.jpg
78208,2610,0,,2026-03-08,0.5187,0.6201,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1772963343273.jpg
78239,7323,1,4,2026-03-08,0.9781,0.7023,1,0.7023,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7323/1772972104042.jpg
78266,15587874,0,,2026-03-08,0.0162,0.1987,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15587874/1772982603717.jpg
78365,3236,0,,2026-03-08,0.0007,0.0207,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1773005583050.jpg
78447,300,0,,2026-03-09,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1773027903614.jpg
78544,3914190,1,2,2026-03-09,0.9996,0.3736,1,0.3736,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1773049504598.jpg
78604,160,0,,2026-03-09,0.1053,0.243,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773067503318.jpg
78643,300,1,3,2026-03-09,0.9999,0.6021,1,0.6021,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1773076682922.jpg
78646,418,0,,2026-03-09,0.0454,0.3703,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/418/1773077043150.jpg
78655,400,0,,2026-03-09,0.0,-0.005,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/400/1773079384315.jpg
78683,15931067,0,,2026-03-09,0.104,0.5612,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15931067/1773083464620.jpg
78767,12451,1,2,2026-03-10,0.9998,0.6287,1,0.6287,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12451/1773105423761.jpg
78800,300,0,,2026-03-10,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1773114363115.jpg
78804,5006,0,,2026-03-10,0.0727,0.6962,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1773115743031.jpg
78829,160,0,,2026-03-10,0.0524,0.0866,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773122703304.jpg
78862,1946,0,,2026-03-10,0.0,0.3733,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1946/1773128283612.jpg
78889,3914190,1,2,2026-03-10,0.9948,0.3164,1,0.3164,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1773134163265.jpg
78901,3914190,1,3,2026-03-10,0.9995,0.3627,1,0.3627,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1773135965201.jpg
78945,160,0,,2026-03-10,0.2704,0.2267,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773149943342.jpg
78995,300,1,3,2026-03-10,0.9999,0.6021,1,0.6021,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1773163204063.jpg
79091,3115776,0,,2026-03-10,0.0008,0.1788,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3115776/1773181614292.jpg
79105,10995573,0,,2026-03-10,0.0055,0.138,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10995573/1773182283923.jpg
79127,7682168,0,,2026-03-10,0.069,0.6947,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7682168/1773183826541.jpg
79133,10995573,0,,2026-03-10,0.0055,0.138,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10995573/1773184143459.jpg
79162,12451,1,5,2026-03-11,0.9999,0.6847,1,0.6847,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12451/1773191850903.jpg
79185,160,0,,2026-03-11,0.044,0.1638,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773197910054.jpg
79233,312,1,1,2026-03-11,0.3024,0.592,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1773210029999.jpg
79269,2610,0,,2026-03-11,0.0001,0.1399,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1773217050178.jpg
79299,4301906,0,,2026-03-11,0.0012,0.5086,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4301906/1773222330069.jpg
79390,300,1,3,2026-03-11,0.9999,0.6021,1,0.6021,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1773249630554.jpg
79578,300,0,,2026-03-12,0.0005,0.212,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1773287191328.jpg
79665,3914190,1,1,2026-03-12,0.9949,0.2522,1,0.2522,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1773306930936.jpg
